username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
khanna13,154773766,1313,2266,0.5794351279788172,56,43963,69047,0,1,0,1,0,0,0,1,0,1,0,639882,0,8.826125330979701e-05,0.0,4.9034029616553884e-05,0.0,1.5181932067306323,0.0,195,22,0,1790.54,123396025.0,8
sarahleann05,21637115,1577,3575,0.44111888111888115,38,13067,19444,1,1,0,1,0,0,0,234,0,21,21,69978,0,0.0005896805896805896,0.0,0.0001432713627835579,5.2920052920052924e-05,0.43498368298368295,0.0,126,21,79,42403.36040609137,82450430.0,12
hjrswsnsk,4179350774,18,70,0.2571428571428571,1,29,247,0,0,0,1,0,0,0,2,0,0,2,504304,0,0.004081632653061224,0.0,0.0,0.004081632653061224,44.47125220458554,0.0,142,0,0,16680.223529411764,294152019.0,9
EntertainmenTwt,42893178,28740,29089,0.9880023376534085,494,98,17780,0,1,1,1,0,0,0,21,0,0,7,676877,0,6.117986238609621e-06,0.0,0.0,2.039328746203207e-06,0.3525632411293658,0.0,107,3,0,296292.02512562816,90512969.0,15
fd0,13089332,2000,1470,1.3605442176870748,155,63705,57887,1,1,1,1,0,0,0,80,0,3,26,135275,0,0.0003972391876458612,0.0,0.00013605442176870748,0.0001291027359849049,1.9171626984126984,0.0,101,4,0,10102.54,49288880.0,3
Ungracefulgraci,2997568550,33,32,1.03125,0,575,602,1,0,0,1,0,0,0,10,0,0,2,1160977,0,0.005787037037037037,0.0,0.0,0.0011574074074074073,253.71000874125875,0.0,190,10,1,688254.465,269389051.0,15
sadan1984,3246120194,10,82,0.12195121951219512,0,0,2708,0,1,1,1,0,0,0,2,0,0,1,0,0,0.00012195121951219512,,,6.097560975609756e-05,,,0,0,0,16914.645,281459053.0,9
ImprintingHub,491569908,446,882,0.5056689342403629,2,13,1298,0,1,1,1,0,0,0,36,0,0,8,2,0,0.00020614306328592044,0.0,,4.580956961909343e-05,0.0011337868480725624,,2,2,0,81251.775,176240671.0,13
bria_garcia,562357919,195,344,0.5668604651162791,1,33867,4418,1,1,0,1,0,0,0,32,0,2,2,10007903,0,0.005471956224350205,0.0,0.0007267441860465116,0.0003419972640218878,190.1486358109135,0.0,162,22,0,65981.0617977528,182381816.0,11
MSDFCU,948150980,342,83,4.120481927710843,11,56,2181,0,1,1,1,0,0,0,58,0,0,7,6,0,0.0035115335714718168,0.0,,0.00042380577586728825,0.07228915662650602,,3,1,0,82954.57,199992471.0,6
wanwancomei,1495947138,62,129,0.4806201550387597,2,1544,7000,1,1,0,1,0,0,0,23,0,7,3,230608,9,0.002345981232150143,0.0,0.0005217650566487776,0.0003059975520195838,105.15640674874602,0.0006708407871198568,110,28,11,126409.2385786802,217872483.0,11
alinecunhall,1920007904,73,244,0.29918032786885246,0,5774,4126,1,1,0,1,0,0,0,77,0,24,4,542566,4,0.003034363177805801,0.0,0.0031729243786356425,0.00015762925598991173,35.86501850872554,0.0005288207297726071,91,45,71,172351.98984771574,227624289.0,12
Ty1erRichardson,55963258,1736,814,2.1326781326781328,53,32775,26225,1,1,1,1,0,0,0,102,0,24,26,623730,1,0.00113915568461023,0.0,0.0029484029484029483,0.0002903730176457449,9.578163390663391,0.00012285012285012285,98,31,24,115057.67,94434274.0,15
reaganclare,291492315,494,332,1.4879518072289157,0,1508,1750,0,0,0,1,0,0,0,429,0,13,85,2464647,2,0.02438054103205274,0.0,0.0030120481927710845,0.004830643328029098,69.37977142213714,0.0004633920296570899,117,6,0,396495.64739884395,151384986.0,11
BYacuel,513406783,601,150,4.006666666666667,8,8789,11276,1,1,0,0,0,0,0,77,0,5,9,8384063,1,0.02138888888888889,0.0,0.0033333333333333335,0.0025,380.22961451247164,0.0006666666666666668,152,35,0,53933.955801104974,177874742.0,7
yoyomoore,39661642,95,348,0.27298850574712646,5,255,5175,1,1,0,1,0,0,0,2,0,0,0,0,0,2.8880032345636228e-05,,,0.0,,,1,0,0,45228.64824120603,89258775.0,9
syafiqahanis15,3028997653,119,111,1.072072072072072,0,4703,11441,1,1,0,1,0,0,0,37,0,13,0,870342,0,0.003401360544217687,0.0,0.002054686265212581,0.0,186.6885456885457,0.0,85,14,143,58728.03045685279,271407926.0,14
ark_keeper,16484978,603,64,9.421875,25,4763,21844,1,1,1,1,0,0,0,32,0,298,5,1221569,16,0.018518518518518517,0.0,0.03695436507936508,0.0028935185185185184,406.1067154255319,0.001984126984126984,172,12,1,20268.865,69596918.0,10
trillmadeg,3287818560,923,2425,0.38061855670103095,10,294591,182483,0,0,0,0,0,0,0,0,0,0,0,153425,0,0.0,0.0,,0.0,0.3179298554628814,,199,12,0,428.255,284672660.0,10
maljodaibi,362710054,2516,2596,0.9691833590138675,4,5,74914,0,1,0,1,0,0,0,1,0,1,2,8,0,2.0489787889715763e-06,0.0,3.501891021151422e-05,4.097957577943153e-06,0.0030816640986132513,0.0,12,0,0,83351.175,161471977.0,10
pao97_c,2661524223,236,219,1.0776255707762556,0,1061,1217,1,0,0,0,0,0,0,103,0,19,16,604779,5,0.01000680073836588,0.0,0.003772086559459996,0.0015544544836296511,34.95630310386683,0.0009926543577526304,111,30,8,621043.3154362416,251329764.0,7
Dwayne_Saint,883813284,480,360,1.3333333333333333,9,52211,60965,1,0,1,1,0,0,0,90,0,41,19,903202,0,0.003676470588235294,0.0,0.002148846960167715,0.0007761437908496733,32.165313390313386,0.0,132,71,0,4451.015075376885,197446093.0,12
tesplin5,3318409255,601,954,0.629979035639413,2,35436,2839,1,1,1,1,0,0,0,139,0,92,20,569598,2,0.006622832094530208,0.0,0.0016345094694950788,0.000952925481227368,5.103101650271462,3.553281455424084e-05,187,19,0,63626.90404040404,286953253.0,8
theresninab,26133560,350,110,3.1818181818181817,2,4510,27793,0,1,0,1,0,0,0,34,0,3,1,1697310,0,0.004479578392621871,0.0,0.002727272727272727,0.00013175230566534913,128.58409090909092,0.0,127,6,0,35083.633165829146,84933187.0,11
VailAdeline,2485859611,486,486,1.0,0,8546,9391,0,1,0,0,0,0,0,1,0,0,0,10541364,0,0.00205761316872428,0.0,,0.0,137.27879356149398,,152,80,0,88818.7106918239,246746428.0,11
NunezJohann,1387135098,476,372,1.2795698924731183,0,1929,4527,0,1,0,1,0,0,0,67,0,4,21,5055089,0,0.022513440860215055,0.0,0.002150537634408602,0.007056451612903226,75.91591578062113,0.0,178,71,0,36293.203125,214239324.0,11
Sabberschnitte,56109876,664,512,1.296875,29,46376,185940,1,0,0,1,0,0,0,9,0,46,0,1609,0,0.0006760817307692308,0.0,0.0005445075757575758,0.0,0.3491753472222222,0.0,187,9,0,39993.16,94489463.0,14
Ruby2uzday,774828691,1440,2240,0.6428571428571429,3,33641,8107,1,1,0,1,0,0,0,808,0,40,102,38165,6,0.0031921618204804043,0.0,0.000510204081632653,0.00040297092288242727,0.334077380952381,7.653061224489796e-05,85,6,0,280942.47236180905,192761139.0,10
rsoomii1822,1668149720,14,56,0.25,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,170630,0,,0.0,,,16.036654135338345,,183,1,0,1500.1842105263158,223487442.0,11
FONZILLAH,486123433,256,289,0.8858131487889274,3,9164,30594,1,1,0,1,0,0,0,20,0,140,3,2739010,1,0.0008439530762089628,0.0,0.037263774287995745,0.00012659296143134442,94.77543252595156,0.00026616981634282674,109,43,0,13334.205128205129,175735094.0,9
maryambh_art,182592178,522,140,3.7285714285714286,5,1629,6529,1,1,1,1,0,0,0,57,0,23,39,35138,5,0.0049053356282271945,0.0,0.0033527696793002916,0.0033562822719449227,3.802813852813853,0.0007288629737609329,97,11,0,125117.71212121213,129771145.0,12
muthafuckabiebs,1838636550,2776,632,4.3924050632911396,13,34719,40352,1,1,0,1,0,0,0,1222,0,20,85,339046,1,0.01421723752792256,0.0,0.001375894331315355,0.0009889240506329115,14.499059185768045,6.879471656576775e-05,51,15,0,137530.52551020408,225775643.0,15
AprilLunababy,2978583408,195,494,0.39473684210526316,0,12834,575,0,0,1,0,0,0,0,107,0,119,5,144961,6,0.0024336987672292226,0.0,0.0030492492184697384,0.00011372424145930947,9.465913543163119,0.00015374365807410445,107,29,0,239725.391959799,268206442.0,13
laddykiruners,3534004638,57,23,2.4782608695652173,0,254,2208,0,0,0,1,0,0,0,0,0,0,6,3048,0,0.0,0.0,0.0,0.2608695652173913,0.6795986622073579,0.0,192,2,0,28381.030456852794,289110252.0,13
Petty_Paris,332959611,1916,1357,1.4119380987472365,5,769,64536,0,1,0,1,0,0,0,16,0,0,4,1367391,0,0.00027420267004849957,0.0,0.0,6.855066751212489e-05,6.673227366561417,0.0,152,18,0,8298.364102564103,157402105.0,11
joshclegg_FL,393190638,456,194,2.350515463917526,0,1141,15496,0,1,0,1,0,0,0,287,0,15,104,4,2,0.009928734518785027,0.0,0.0016450976091248082,0.0035978689545423095,0.010309278350515464,0.00021934634788330773,43,1,0,313231.82828282827,165991811.0,12
PSJMLN,3143061484,43,4,10.75,0,15,3,0,1,0,0,0,0,0,2,0,0,2,0,0,0.5,,,0.5,,,0,0,0,,275470908.0,6
cosmoceutica,31648644,89,244,0.36475409836065575,3,654,1520,0,1,0,1,0,0,0,35,0,7,5,28786,0,0.002140934670907756,0.0,0.002608047690014903,0.0003058478101296794,0.9831284153005464,0.0,135,23,0,586048.0555555555,86935750.0,12
insan_kuma,3286321634,36,2,18.0,0,354,325,0,1,0,0,0,0,0,0,0,0,0,2268256,0,,0.0,,,5670.64,,200,0,0,22494.48,284548236.0,10
jay_black1999,1629520862,437,373,1.1715817694369972,0,4880,2486,0,0,0,1,0,0,0,326,0,58,12,1606642,0,0.009711051534107834,0.0,0.002549114402496374,0.00035746201966041106,102.55598110557897,0.0,103,23,0,35550.60103626943,222151957.0,13
ikemal3,1478061896,536,708,0.7570621468926554,2,13,7723,0,1,0,0,0,0,0,5,0,0,2,154549,0,6.479033846472815e-05,0.0,0.0,2.5916135385891256e-05,2.4526915508157177,0.0,123,8,0,73369.02512562813,217280680.0,7
rachaelbreanne,2771923762,151,155,0.9741935483870968,0,3057,1448,1,0,0,1,0,0,0,57,0,27,8,4644408,1,0.021631878557874764,0.0,0.011612903225806452,0.0030360531309297912,251.79766874491733,0.00043010752688172043,115,44,0,247829.46357615895,257916534.0,14
aleexhoze,46928242,81,75,1.08,4,5362,19387,1,1,0,1,0,0,0,649,0,134,65,654233,2,0.14422222222222222,0.0,0.017346278317152106,0.014444444444444444,249.23161904761903,0.0002588996763754045,137,14,26,44175.954545454544,91993400.0,9
Kurokoosh,286812376,6375,682,9.3475073313783,14,1689,53731,1,0,1,1,0,0,0,160,0,17,52,2806,1,0.0021135505006472746,0.0,0.0003077368668766518,0.0006869039127103643,0.5877670716380393,1.8102168639803047e-05,79,48,0,3929.608040201005,150663897.0,9
VBSR,37885587,3513,1457,2.4111187371310914,135,1692,9956,1,1,1,1,0,0,0,249,0,1,92,73,0,0.0010052888691509548,0.0,0.00017158544955387783,0.00037143203197545315,0.001927036587297397,0.0,121,4,1,19503.0,88590699.0,4
typicalhoran_,2984951330,130,148,0.8783783783783784,1,3885,3366,0,0,0,0,0,0,0,2,0,1,2,9021603,0,0.0009652509652509652,0.0,0.0022522522522522522,0.0009652509652509652,348.32444015444014,0.0,174,2,0,213854.08854166666,268451583.0,13
LauraRc17,2307249169,322,329,0.9787234042553191,1,12758,5217,1,1,0,1,0,0,0,12,0,16,1,2718834,0,0.004559270516717325,0.0,0.002315819944999276,0.00037993920972644377,52.97393032499416,0.0,180,13,0,125455.45405405405,237589864.0,9
mywalkabout40,246456146,1742,4283,0.4067242586971749,0,253,6943,1,1,1,1,0,0,0,19,0,0,1,6,0,2.2633382094374056e-05,0.0,,1.1912306365460028e-06,0.0003502218071445249,,60,0,1,125724.525,143757408.0,13
BEIJINGMAZHU,806307024,702,706,0.9943342776203966,4,0,2667,0,1,1,1,0,0,0,6,0,1,4,0,0,4.270645009751306e-05,,0.00141643059490085,2.8470966731675374e-05,,0.0,1,0,0,538317.3,193996742.0,12
bruciebreferee,614467617,454,50,9.08,8,466,5525,1,0,0,1,0,0,0,96,0,53,10,42,0,0.02313253012048193,0.0,0.009464285714285713,0.0024096385542168672,0.168,0.0,173,13,0,123270.08,187369838.0,14
AnitaSikma,2562353909,88,96,0.9166666666666666,9,400,1255,0,0,0,0,0,0,0,60,0,2,17,9,0,0.003434065934065934,0.0,0.001736111111111111,0.000972985347985348,0.015625,0.0,45,0,0,184849.79,248035679.0,10
AnaAguilar41,415848343,222,229,0.9694323144104804,1,4792,4399,1,0,0,1,0,0,0,116,0,28,8,2273793,3,0.007341307512182773,0.0,0.0029112081513828236,0.0005062970698057085,124.11533842794759,0.00031191515907673113,135,43,110,46734.85340314136,168732695.0,12
Dahtahl,1088029112,889,521,1.706333973128599,0,13425,13878,0,1,1,1,0,0,0,27,0,3,3,0,0,0.004318618042226488,,0.0019193857965451055,0.0004798464491362764,,0.0,3,0,0,23169.266666666666,205217231.0,7
georgie,13253,1154,2205,0.5233560090702948,95,996,12193,0,1,1,1,0,0,0,29,0,109,4,61262,4,0.0003554574983146412,0.0,0.00042250518440994635,4.902862045719189e-05,0.6174048878810784,1.5504777409539317e-05,167,16,0,37491.47236180904,11111013.0,7
HoranWithNiall_,428238559,3868,4438,0.871563767462821,49,43517,75631,1,1,1,1,0,0,0,332,0,87,23,1221121,1,0.0018245968849954384,0.0,0.000466748213480976,0.000126402796249684,2.3517196088174006,5.364921994034207e-06,178,33,6,2098.775,170087188.0,15
erin_sullie,2332555379,219,166,1.319277108433735,0,4090,3070,0,0,0,0,0,0,0,156,0,22,10,661197,1,0.010559090293759307,0.0,0.0029451137884872825,0.0006768647624204683,68.67438720398836,0.00013386880856760375,124,21,0,319438.4583333333,238971866.0,11
DIDO_DM,1320158370,22172,11862,1.8691620300118024,17,34,9899,0,1,1,1,0,0,0,379,0,17,55,19325,7,0.00026405592690597517,0.0,4.342872324662916e-05,3.8319461688202206e-05,0.040728797841847915,1.7882415454494364e-05,66,31,0,44122.98453608248,211895100.0,7
laurijarvilehto,72648886,7144,512,13.953125,161,7704,19429,1,1,1,1,0,0,0,182,0,3,31,61012,0,0.0037417763157894736,0.0,0.005859375,0.0006373355263157895,1.1458082932692308,0.0,120,16,28,19908.205,99517989.0,15
SashStadnik,2641735739,496,419,1.1837708830548925,0,18823,1094,1,1,0,1,0,0,0,1062,0,82,26,1511520,0,0.037829943361949205,0.0,0.0028780008423417098,0.0009261568054714494,58.18461775348372,0.0,123,7,1,214572.26903553298,250807378.0,11
AntonnioM_,116663132,369,204,1.8088235294117647,9,113,72085,0,1,1,1,0,0,0,19,0,0,6,317790,0,0.0006605479071061049,0.0,0.0,0.00020859407592824363,32.45404411764706,0.0,59,70,0,3360.7020202020203,113985040.0,10
aburo_1,125218383,25,57,0.43859649122807015,2,52,424,0,1,0,1,0,0,0,136,0,0,79,246462,0,0.015294646873594242,0.0,0.0,0.00888439046333783,123.53984962406014,0.0,65,2,0,513978.29145728645,116305866.0,7
MRnMRSJPATRICK,2707450740,26,111,0.23423423423423423,0,587,534,1,1,0,0,0,0,0,27,0,3,8,101816,0,0.011583011583011584,0.0,0.005405405405405405,0.0034320034320034316,10.791308956014838,0.0,95,1,2,111634.51351351352,254265306.0,14
GLITTERBOMBn,233753182,489,390,1.2538461538461538,1,18752,11575,1,1,0,1,0,0,0,123,0,17,1,5928455,0,0.010512820512820513,0.0,0.0024216524216524216,8.547008547008547e-05,107.8096926713948,0.0,158,41,0,34757.10052910053,141182110.0,12
tempo_online,3329528505,152,51,2.980392156862745,0,1,5261,0,0,1,0,0,0,0,6,0,0,10,12,0,0.0005911912503694945,0.0,,0.0009853187506158243,0.23529411764705882,,2,0,0,65303.82,281543818.0,12
jaslyn_world,325993661,995,917,1.0850599781897492,5,28726,14744,1,1,0,1,0,0,0,22,0,2,5,1938614,1,0.00047041717450338916,0.0,0.0021810250817884407,0.00010691299420531571,14.78379635631544,0.0010905125408942203,141,15,0,29691.989743589744,156405626.0,12
Bottino__,998131124,163,249,0.6546184738955824,0,5931,17375,1,0,1,1,0,1,0,60,0,42,9,16250,1,0.0021708455443395203,0.0,0.0024096385542168672,0.00032562683165092806,4.66150315547906,5.7372346528973036e-05,71,7,9,408176.8615384615,202084526.0,9
Dama_iz_Londona,2190346595,616,403,1.5285359801488834,9,38056,5771,0,1,0,1,0,0,0,874,0,65,13,20301,0,0.025818267753751626,0.0,0.002041649652919559,0.00038402457757296467,1.39929693961952,0.0,115,0,0,159259.55778894472,232141860.0,15
palvisahni,470005979,411,244,1.6844262295081966,2,25983,17069,1,1,0,0,0,0,0,178,0,19,5,6300480,0,0.03647540983606558,0.0,0.005989911727616645,0.0010245901639344263,181.84253059339645,0.0,145,16,0,280462.61142857146,174207590.0,10
MandyReckward,301747825,116,523,0.22179732313575526,10,1078,1395,0,0,0,1,0,0,0,65,0,16,7,1105396,0,0.0010104307544031464,0.0,0.002185195301830101,0.00010881561970495422,39.878639200548356,0.0,94,33,0,249044.6,152929558.0,13
juliambrahms,2615535057,226,238,0.9495798319327731,1,2367,3786,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,86414.09,250038739.0,12
aleseee88,381768688,1225,1013,1.2092793682132281,9,35894,17367,0,0,1,1,0,0,0,91,0,74,6,377433,2,0.002041640491788567,0.0,0.0010435763644055845,0.00013461365879924615,4.383403983508507,2.8204766605556338e-05,181,18,0,1961.427135678392,164326932.0,9
PlDp5r,4451757672,216,0,,0,54,541,0,0,0,0,0,0,0,30,0,22,29,54231,0,,,,,,,99,5,0,34486.99371069182,296302723.0,6
Mingtiandi,478622315,2454,1049,2.3393708293612963,103,80,12224,1,1,1,1,0,0,0,112,0,2,15,82,0,0.0005649119090491826,0.0,0.0009532888465204957,7.56578449619441e-05,0.008685520601631183,0.0,12,4,0,27435.985,175009699.0,10
FrancesSheehan,211646733,1160,2523,0.45977011494252873,28,989,5003,1,1,1,1,0,0,0,244,0,30,39,31921,1,0.0008265834662980918,0.0,0.0003603214066947717,0.00013211784912141628,0.25304003170828376,1.2010713556492392e-05,174,51,121,112904.775,135897411.0,14
dancinonthesofa,526581925,249,294,0.8469387755102041,1,2624,9271,0,1,0,1,0,0,0,58,0,23,3,405926,0,0.0017006802721088435,0.0,0.0015044479330193615,8.796622097114708e-05,47.61036828524513,0.0,92,18,0,297073.70050761424,178995132.0,15
BEHlNDTHEMASK,2200132293,1541,1664,0.9260817307692307,14,91396,41489,1,1,1,1,0,0,0,130,0,326,21,3248000,15,0.0025201612903225806,0.0,0.004353632478632479,0.0004071029776674938,16.13159567705022,0.00020032051282051281,163,38,0,15290.274111675128,232781918.0,13
billings_jackie,2943664510,56,76,0.7368421052631579,0,279,2597,1,1,0,1,0,0,0,14,0,2,6,481,1,0.0010648007301490721,0.0,0.0011961722488038277,0.000456343170063888,1.2657894736842106,0.0005980861244019139,94,4,2,446117.115,266756996.0,15
JennyAShaw,58614620,392,984,0.3983739837398374,20,25907,11467,0,1,0,1,0,0,0,9,0,23,0,1111564,0,0.0007621951219512195,0.0,0.0029217479674796746,0.0,7.016386406100086,0.0,170,16,0,281601.67403314915,95207837.0,10
LessThanLanzer,269102797,163,76,2.1447368421052633,2,1,13590,0,1,0,1,0,0,0,59,0,9,8,135632,0,0.007921589688506982,0.0,0.003036437246963563,0.0010741138560687433,34.31983805668016,0.0,72,3,0,193926.83597883597,147669414.0,14
BritBeeby,32348838,339,571,0.5936952714535902,22,1951,2719,1,1,0,1,0,0,0,116,0,31,20,701034,2,0.001898620226852382,0.0,0.001696584938704028,0.00032734831497454865,20.808988097004956,0.00010945709281961471,136,12,53,614220.2020202021,87036021.0,9
reddwarf40,35720864,470,2207,0.21295876755777074,16,7586,36418,1,1,1,1,0,0,0,47,0,72,4,921884,2,0.00038719775919594676,0.0,0.0003707212588046299,3.2953000782633765e-05,7.328229954133181,1.0297812744573053e-05,151,21,0,12266.745,87910470.0,10
georgeupper,184022143,3778,2952,1.279810298102981,24,10589,9495,1,1,1,1,0,0,0,110,0,109,45,851686,13,0.0009315718157181572,0.0,0.000997949168680876,0.00038109756097560977,2.3648485050424273,0.00011902146048487512,169,64,0,25842.76381909548,130082151.0,11
hifromantal,1536327066,577,809,0.7132262051915945,167,1547,3849,1,1,1,1,0,0,0,121,0,49,5,390778,1,0.00253504012067629,0.0,0.0009929279215384304,0.00010475372399488801,6.114409100154902,2.0263835133437355e-05,147,17,1,52778.78391959799,218893734.0,11
AbeeyahGanesan,388589094,275,237,1.160337552742616,9,3984,48796,1,0,0,1,0,0,0,0,0,0,0,3439925,0,0.0,0.0,,0.0,73.67741866392512,,197,62,0,3915.348484848485,165372194.0,14
marie_6303,1691697900,146,101,1.4455445544554455,2,277,25673,1,1,1,1,0,0,0,0,0,2,0,4809647,0,0.0,0.0,0.0066006600660066,0.0,267.52959172321727,0.0,173,53,0,53425.78571428572,224273175.0,10
jess_nesb1tt,1372316628,270,328,0.823170731707317,0,7290,2685,1,0,0,1,0,0,0,263,0,14,24,2643780,1,0.007289356984478936,0.0,0.0019401330376940132,0.0006651884700665188,143.93401567944252,0.0001385809312638581,71,10,28,257118.70744680852,213721130.0,12
AirGelato,3265353439,265,238,1.1134453781512605,1,31448,4025,1,0,1,1,0,0,0,153,0,61,22,638755,5,0.010714285714285714,0.0,0.005126050420168067,0.0015406162464985994,30.155556604664337,0.0004201680672268908,139,29,0,24171.27638190955,282863596.0,9
Nancy1370Nancy,2532135561,317,311,1.0192926045016077,2,8924,2280,0,1,0,1,0,0,0,13,0,6,0,9001158,0,0.02090032154340836,0.0,0.0021436227224008574,0.0,171.25816701230997,0.0,170,34,0,105495.82222222222,246420923.0,14
DoreydiValadez,3237515738,146,180,0.8111111111111111,0,8806,4080,1,1,0,1,0,0,0,9,0,3,1,7253525,0,0.05,0.0,0.008333333333333333,0.005555555555555556,213.21355085243974,0.0,188,68,0,56807.390625,280641944.0,14
Frost_Music,73506786,4951,1354,3.656573116691285,43,4815,24673,1,1,1,0,0,0,0,65,0,6,23,1915780,0,0.00037504615952732643,0.0,0.00036927621861152144,0.00013270864106351552,24.394896347985533,0.0,90,17,11,339764.41414141416,99787763.0,11
YaFavHomieJR,21605503,11011,6832,1.6116803278688525,58,33038,19426,1,1,1,1,0,0,0,841,0,218,148,185588,17,0.002367253647991353,0.0,0.00028746545139987764,0.0004165916051161953,0.7341762136844103,2.2417030613751923e-05,175,7,0,44379.195,82419943.0,12
Freya6742,2756242935,681,1105,0.616289592760181,1,16293,6898,0,0,0,0,0,0,0,65,0,4,3,113112,0,0.0004668534080298787,0.0,0.00010342598577892695,2.154708037060978e-05,3.9370692655760524,0.0,76,4,0,159562.56684491978,256510587.0,9
kyngnard,265196636,1509,1313,1.1492764661081494,38,10244,44434,1,1,0,1,0,0,0,12,0,7,10,1067370,0,0.00013245471704361072,0.0,0.0004101001816157947,0.0001103789308696756,7.194023010197549,0.0,124,57,35,12581.48717948718,147070679.0,8
butterfly_red20,3887070673,4,69,0.057971014492753624,0,352,760,0,0,0,0,0,0,0,2,0,1,2,47920,0,0.014492753623188406,0.0,0.004830917874396135,0.014492753623188406,3.836976539354632,0.0,171,6,0,240534.24193548388,291868272.0,15
jonathanjve_,537841059,623,235,2.651063829787234,7,18728,8739,0,0,0,1,0,0,0,319,0,76,10,2924759,2,0.024680851063829785,0.0,0.004755944931163955,0.0007736943907156673,165.9437730496454,0.00012515644555694618,136,48,0,45843.080808080806,179892196.0,12
Chessielynn,21539881,439,1452,0.3023415977961432,15,15668,18416,1,1,0,1,0,0,0,21,0,18,1,538755,1,0.0001830735432576629,0.0,0.0006524575902566332,8.717787774174425e-06,3.67369691514606,3.624764390314629e-05,120,40,0,26282.603015075376,82349807.0,11
purplejams14,61694837,391,398,0.9824120603015075,5,6568,62437,1,1,0,1,0,0,0,158,0,52,19,543,0,0.004009948733566824,0.0,0.0013752975403332453,0.00048220902492259273,0.22738693467336685,0.0,102,25,152,10670.67,96094269.0,12
ivonne_liere,724907522,383,282,1.3581560283687943,6,1131,24264,0,0,0,1,0,0,0,95,0,18,10,595827,0,0.005709820891934126,0.0,0.0013297872340425532,0.0006010337780983291,23.740019125029885,0.0,138,8,0,98546.23469387754,190686344.0,12
tonni_trindade,495283255,306,119,2.5714285714285716,1,687,6568,0,1,0,1,0,0,0,8,0,1,2,276186,1,0.0006590871642774757,0.0,0.004201680672268907,0.00016477179106936892,27.96253923256049,0.004201680672268907,106,19,0,701296.7807486631,176587610.0,14
joongko_jung,378570257,326,25,13.04,2,3506,9430,1,1,0,1,0,0,0,9,0,0,2,426917,0,0.051428571428571435,0.0,0.0,0.011428571428571429,93.3151912568306,0.0,183,4,0,50940.604166666664,163860364.0,12
becca_admire,383312226,666,408,1.6323529411764706,2,6037,21229,1,0,1,1,0,0,0,2,0,0,0,9529295,0,0.0024509803921568627,0.0,0.0,0.0,169.24721156578573,0.0,128,22,0,449790.4680851064,164567338.0,12
meggoneilll,633817553,393,342,1.1491228070175439,1,3641,9599,0,0,0,1,0,0,0,31,0,1,4,7498512,0,0.011330409356725146,0.0,0.0004177109440267335,0.0014619883040935672,140.54790823211877,0.0,154,29,0,109371.25730994152,189185345.0,11
ensmiddy,629919354,362,252,1.4365079365079365,0,6538,4139,1,1,0,0,0,0,0,37,0,4,12,1579164,0,0.007341269841269841,0.0,0.007936507936507936,0.0023809523809523807,52.22103174603175,0.0,114,2,13,521430.2957746479,188794106.0,8
parego,40776090,1592,4992,0.3189102564102564,16,7273,11100,0,1,0,1,0,0,0,50,0,191,32,178159,32,0.00010769920044113592,0.0,0.0005170434857934859,6.892748828232699e-05,1.1152781951121795,8.662508662508663e-05,110,43,0,7937.64824120603,89686598.0,6
mlivingston_75,853990454,276,198,1.393939393939394,1,10945,8715,1,1,0,1,0,0,0,43,0,15,13,7820201,0,0.014478114478114479,0.0,0.004734848484848485,0.004377104377104377,284.1436305501054,0.0,151,23,0,203841.79411764705,196051797.0,14
akiller4755,137846738,216,435,0.496551724137931,1,1984,2130,1,0,0,0,0,0,0,7,0,3,1,4818671,0,0.0007314524555903867,0.0,0.0008620689655172414,0.0001044932079414838,75.87263423082979,0.0,152,48,0,197930.02272727274,119488608.0,11
MerlotVine,41458916,3327,633,5.2559241706161135,60,504,125904,0,1,0,1,0,0,0,294,0,159,188,23523,44,0.009676145339652449,0.0,0.0029902956443240802,0.006187467087941021,0.5464873153052691,0.0008275031971714436,153,55,0,477.42,89934462.0,10
AllTimeSarahMSU,3399388330,93,448,0.20758928571428573,2,103,993,0,1,1,1,0,0,0,110,0,4,27,23234,0,0.0014030612244897958,0.0,0.002232142857142857,0.00034438775510204077,2.593080357142857,0.0,132,5,0,109027.93969849247,285546289.0,15
uhitschristina,143153117,273,249,1.0963855421686748,8,11157,24418,1,1,0,1,0,0,0,272,0,47,4,780034,0,0.010305372433128741,0.0,0.00294929718875502,0.00015154959460483443,104.42222222222223,0.0,118,10,30,14565.725,120768530.0,14
AlifiAnggra,570601271,318,277,1.148014440433213,0,122,5770,0,1,1,1,0,0,0,4,0,0,11,326348,1,0.0002724610040187998,0.0,0.0,0.0007492677610516995,14.194597886129355,5.640794223826715e-05,158,1,0,242965.385,183193009.0,11
